,latitude,longitude,availability_365,id,reviews,last_review
3633,-23.00996013298177,-43.31154482619189,365,5044357,0,2016-05-25
3634,-23.00849961054026,-43.31695959014581,321,5045877,13,2018-04-07
3635,-22.981025162904015,-43.20782721943253,364,5046049,0,2015-10-27
3636,-22.94921102778649,-43.18505433860585,358,5046452,11,2018-03-31
3637,-22.96816019340401,-43.39487855242959,362,5050022,3,2017-09-25
3638,-22.965548059450384,-43.18329392656312,73,5050565,1,2018-01-08
3639,-22.9853701780472,-43.22093585949052,364,5050797,3,2018-01-05
3640,-22.983527448736872,-43.218072330729946,365,5051022,1,2018-02-13
3641,-22.968990172354594,-43.20491899706125,365,5055579,2,2015-06-07
3642,-22.92437830318627,-43.18706569711386,180,5055766,18,2018-03-29
3643,-22.92428068226784,-43.186878740654656,171,5056621,28,2018-04-09
3644,-22.922609748622648,-43.18711752529711,171,5056696,27,2018-04-09
3645,-22.98212965564884,-43.20515643335112,85,5059018,6,2018-03-24
3646,-23.03073823810344,-43.48337837285408,88,5059053,0,2018-02-14
3647,-22.980381911588,-43.20476234216716,86,5060488,1,2018-02-25
3648,-22.968378346497158,-43.18569455613368,365,5063349,0,2016-12-09
3649,-22.979385699657552,-43.19175119583043,0,5064406,0,2016-02-09
3650,-22.987142178492704,-43.20362198744499,250,5066898,15,2018-04-09
3651,-22.98386202664113,-43.211340287092746,353,5069252,11,2018-03-25
3652,-22.924511306938484,-43.175119442220655,364,5069813,7,2018-04-01
3653,-22.968366874308263,-43.18225942261503,247,5069824,6,2018-02-05
3654,-22.980361886244538,-43.192609594065765,177,5072215,0,2017-01-02
3655,-22.95034220649837,-43.18476325585057,336,5075717,2,2018-02-01
3656,-22.96417263262012,-43.17549851671927,365,5075790,0,2015-04-04
3657,-22.96387540156561,-43.22222204727657,363,5076852,0,2016-08-23
3658,-22.986831459646,-43.19083006682363,365,5077628,3,2018-01-07
3659,-22.91565143810358,-43.2274597616744,365,5077672,0,2015-02-19
3660,-22.973093089005182,-43.191706406670384,362,5077839,0,2016-12-31
3661,-22.9857211932972,-43.19171866526891,209,5081215,4,2018-04-05
3662,-22.91840047323361,-43.180645372502106,0,5081316,0,2016-08-12
3663,-22.89968078273299,-43.29113688176794,362,5083280,0,2016-08-23
3664,-22.96351802012098,-43.17173922178545,356,5088701,1,2017-04-30
3665,-22.986567328826453,-43.19888104409278,360,5091762,3,2017-12-17
3666,-22.968360639487194,-43.18318996257864,218,5091973,14,2018-04-05
3667,-22.982019663050377,-43.221427297607,365,5093778,0,2016-08-31
3668,-22.98297860625857,-43.19891554775892,358,5094190,1,2016-08-21
3669,-23.01237169739004,-43.32380658603512,174,5099319,2,2017-09-25
3670,-22.98095850722603,-43.19434944629093,364,5099810,1,2017-09-28
3671,-22.976643214456693,-43.19338793584223,175,5100333,1,2018-02-14
3672,-22.98166339356612,-43.22620074351666,104,5101128,0,2018-01-02
3673,-22.968841537298083,-43.18860985159382,365,5101304,0,2016-02-10
3674,-23.00275324288713,-43.32788379646557,0,5101744,0,2016-08-13
3675,-22.96541332563945,-43.1904132416251,240,5102731,0,2017-09-29
3676,-22.97653814599819,-43.19234731748882,0,5106136,0,2016-05-11
3677,-22.97206887622986,-43.18797460401274,89,5106555,0,2018-01-08
3678,-22.96916968635129,-43.18296614510591,222,5108736,8,2018-04-06
3679,-22.982698429256416,-43.1996528151981,365,5109846,1,2018-02-14
3680,-22.96464654528982,-43.177791996034735,207,5110505,7,2018-04-01
3681,-22.979033408367783,-43.19361058330437,49,5111976,5,2018-04-05
3682,-22.95685460750535,-43.20020634649895,158,5113133,0,2018-03-23
3683,-23.010095932433558,-43.29462828641518,343,5115403,2,2018-01-02
3684,-22.946526298497137,-43.18326242567115,316,5115495,13,2018-03-11
3685,-22.9163273677036,-43.18228717967755,365,5121326,1,2018-01-14
3686,-22.971034729951352,-43.185972299695045,365,5121711,0,2018-01-01
3687,-22.98300160735989,-43.189428693129045,141,5122247,4,2018-02-13
3688,-22.96222569379796,-43.168524618719154,355,5123626,0,2018-03-09
3689,-22.963224725902027,-43.1773074645905,365,5124202,0,2015-09-29
3690,-22.97724984438217,-43.22659548681524,365,5124203,0,2016-02-11
3691,-22.8372305407116,-43.266045886975846,247,5125338,25,2018-03-22
3692,-22.97018290188962,-43.388728048756974,365,5125822,0,2015-05-10
3693,-22.97407408940776,-43.18515386365967,159,5126291,10,2018-03-03
3694,-22.91904114405365,-43.18179784639644,365,5126349,0,2016-08-05
3695,-22.970128190575544,-43.185087437702535,85,5126393,4,2018-02-13
3696,-22.984793190358506,-43.19899769634381,180,5126880,2,2018-03-16
3697,-22.950904889022016,-43.18253789355714,60,5127501,3,2018-03-22
3698,-22.97518628075775,-43.22806869649378,180,5132005,0,2015-03-26
3699,-22.99937901067389,-43.35897425047349,168,5132242,4,2018-02-14
3700,-22.956374865284666,-43.18202081674087,0,5132960,0,2015-09-08
3701,-22.98143715294152,-43.1993610254228,235,5133923,16,2018-02-26
3702,-22.977682496177525,-43.189910487099176,364,5134179,0,2018-02-14
3703,-22.982313568961214,-43.207225277153256,364,5139274,0,2018-01-01
3704,-22.98421471939226,-43.22248158577212,138,5139899,1,2016-08-21
3705,-22.960423021888563,-43.20047520052936,365,5141187,0,2016-01-02
3706,-22.98476222484655,-43.19527098183961,353,5141562,7,2018-02-24
3707,-22.96392513215217,-43.17774938617729,364,5141823,0,2018-03-22
3708,-22.94466604021769,-43.34683393303876,365,5142777,0,2016-10-24
3709,-22.974210815469803,-43.18917944593749,0,5143640,0,2016-08-22
3710,-22.980841577689365,-43.18960824898868,234,5143923,22,2018-04-05
3711,-22.981995001811956,-43.20500678368859,362,5144873,28,2018-03-30
3712,-22.92359285489057,-43.1739037676757,180,5145101,1,2017-08-19
3713,-22.98417053872241,-43.21783447434394,345,5145685,6,2018-04-09
3714,-22.97681373592186,-43.22796759416043,6,5148112,0,2018-01-21
3715,-22.9703663957654,-43.39129704681915,359,5148507,1,2017-11-27
3716,-22.98390023445068,-43.1915208530883,0,5149303,0,2016-08-18
3717,-23.010399064552004,-43.35365454552178,160,5150560,41,2018-04-13
3718,-22.97125571089581,-43.1856110970613,361,5151291,2,2018-03-10
3719,-22.916495398804457,-43.229680874021646,0,5151738,0,2016-08-24
3720,-22.986371328863537,-43.246508156579125,365,5153880,0,2018-02-19
3721,-22.95380370278681,-43.17431110969332,253,5157675,1,2018-02-02
3722,-22.918842019112653,-43.18000164266978,354,5158153,24,2018-04-04
3723,-22.91908792910676,-43.17633528865643,0,5158926,0,2015-02-23
3724,-22.98379292949201,-43.19551296197705,0,5162967,0,2015-02-23
3725,-22.915027714079358,-43.23121090252572,364,5163915,0,2018-03-22
3726,-22.978526809812927,-43.1889290764636,168,5168844,22,2018-03-29
3727,-22.949092124349416,-43.38227289703695,12,5172247,0,2015-11-07
3728,-22.958066093806465,-43.18333137691484,364,5172574,1,2016-04-06
3729,-22.91429023063434,-43.183435201814085,68,5173546,5,2018-03-24
3730,-22.95637489168843,-43.19491682517564,0,5173894,0,2018-02-16
3731,-22.887527681584437,-43.27947981748166,365,5176056,0,2016-08-23
3732,-22.978015446865715,-43.22772929377904,167,5177465,17,2018-03-05
3733,-22.934702609506576,-43.1990506005056,365,5177481,0,2015-02-05
3734,-23.011024613955232,-43.41880740786235,359,5177968,0,2018-02-20
3735,-22.985248306825003,-43.221927142683874,357,5178615,19,2018-04-11
3736,-22.981568094755914,-43.200362064284505,21,5179076,1,2017-09-25
3737,-22.98437948529555,-43.20748622031746,177,5179570,0,2017-09-04
3738,-23.003773636436765,-43.42919106685586,173,5181141,5,2018-02-13
3739,-22.922982422739132,-43.173593862678864,178,5182089,0,2018-03-22
3740,-22.9671405463219,-43.18577504009208,365,5183546,0,2018-02-14
3741,-22.980547738790023,-43.19154478643831,0,5183816,0,2016-02-12
3742,-22.985046337485507,-43.190724740033225,363,5184975,3,2018-03-10
3743,-22.984184647722177,-43.195715011398136,325,5188261,24,2018-04-11
3744,-22.91113539029727,-43.21198722145111,0,5188870,0,2016-08-13
3745,-22.966602593339815,-43.183311877680026,364,5191921,0,2016-10-04
3746,-22.98362152345008,-43.22194982909297,0,5192553,0,2018-02-14
3747,-22.973924959487217,-43.22634638001225,0,5193338,0,2015-02-17
3748,-22.975328330242704,-43.22822295682561,180,5194668,0,2015-12-20
3749,-22.97409308846589,-43.22944567815552,180,5194731,0,2016-02-05
3750,-23.01175181109072,-43.3027586682668,364,5195530,1,2018-02-15
3751,-22.954037445407725,-43.1723044269752,365,5195599,1,2017-02-28
3752,-22.98627929652779,-43.19522637467852,342,5202130,10,2018-04-04
3753,-22.984831888367896,-43.19576437696077,358,5202546,1,2018-02-17
3754,-22.924644828398343,-43.17430663189956,180,5203954,1,2017-08-07
3755,-22.905391250960704,-43.24222332859164,365,5209287,0,2016-08-18
3756,-22.934829214426284,-43.17849472796243,362,5211203,0,2018-02-13
3757,-22.96047582034134,-43.172095181589405,365,5212678,1,2016-01-06
3758,-22.98358511802464,-43.19975463900697,365,5213429,0,2017-03-01
3759,-22.985566528060485,-43.19098822515801,317,5216184,0,2017-12-31
3760,-22.9701545704448,-43.18604687209944,362,5217005,0,2017-02-28
3761,-22.966781244864467,-43.1861947885842,361,5218801,5,2018-04-02
3762,-23.012515400258607,-43.32079710201038,363,5220277,5,2018-02-14
3763,-22.98586713557689,-43.196218961602646,12,5226870,0,2018-03-28
3764,-22.986026518847385,-43.19688206629744,288,5227605,5,2018-03-27
3765,-22.9860710563097,-43.19545224778618,168,5227607,1,2018-02-14
3766,-22.90875976048299,-43.18882497778705,339,5229312,7,2018-04-07
3767,-22.967442455612947,-43.18088703033864,53,5231207,8,2018-04-01
3768,-22.982290056061423,-43.22572584292696,365,5236395,6,2018-02-14
3769,-22.91852452781031,-43.2584660101866,364,5236901,0,2015-04-21
3770,-22.985666266926472,-43.22198413289491,348,5237812,20,2018-04-01
3771,-22.9625519173426,-43.17177523344442,364,5238098,3,2018-01-04
3772,-22.9686792274888,-43.17936157021858,0,5238140,0,2016-02-13
3773,-23.01351751263729,-43.3039311975818,365,5240882,12,2018-02-18
3774,-22.973117845993126,-43.18911365517303,362,5241362,0,2018-02-12
3775,-22.98230430614656,-43.19096139461878,364,5242122,0,2015-10-15
3776,-22.9486732405178,-43.16521138708054,0,5245821,0,2015-02-18
3777,-23.000281386879404,-43.310504653377485,358,5246514,0,2016-09-19
3778,-22.91899119528937,-43.25873300859954,365,5247231,0,2015-03-31
3779,-22.952747928995382,-43.18323671059536,149,5247929,2,2018-02-08
3780,-22.970744629963317,-43.38522474860566,364,5248450,0,2017-05-21
3781,-22.98646496361613,-43.19332126403876,364,5249877,0,2016-01-03
3782,-22.985102701475213,-43.19596746791271,348,5251071,2,2018-01-25
3783,-22.91250595187673,-43.17251303458052,318,5251487,9,2017-11-18
3784,-22.92720286432061,-43.1795597128902,365,5251510,2,2018-03-23
3785,-22.96343168681766,-43.17601270966527,49,5254831,0,2018-03-04
3786,-22.91988642369057,-43.18206984113285,312,5255723,11,2017-08-09
3787,-23.010021648691783,-43.34950870837936,356,5261189,0,2015-09-30
3788,-22.981080460216667,-43.200394758600126,365,5268389,0,2018-02-14
3789,-22.962941056233007,-43.174482237318,81,5269209,11,2018-04-09
3790,-22.98319378485989,-43.22660874992313,365,5271164,1,2018-02-13
3791,-22.973138433493325,-43.18726496565615,180,5271624,0,2018-01-06
3792,-22.91094376304876,-43.173120107981134,150,5272425,1,2015-10-11
3793,-22.974121928358443,-43.18678310736506,365,5275359,2,2018-02-14
3794,-22.97430367742812,-43.19403267320876,360,5276709,11,2018-01-21
3795,-22.95100909682772,-43.17617723335333,46,5279276,1,2017-02-24
3796,-22.913831529717548,-43.18547632056975,364,5280225,0,2017-03-05
3797,-22.931796903308516,-43.17688074612139,362,5282516,0,2017-02-20
3798,-22.96944794979601,-43.18406894520719,48,5282834,14,2018-02-14
3799,-22.93960945735723,-43.18060471036917,363,5283032,0,2018-02-14
3800,-22.935903041286835,-43.176681977314495,365,5283854,10,2018-03-11
3801,-22.984388355116355,-43.189710021998025,365,5285438,0,2015-08-04
3802,-22.94782799293364,-43.16478906200776,272,5285703,24,2018-04-02
3803,-22.98548013535608,-43.2161824441583,316,5290990,0,2017-03-15
3804,-23.00574045999419,-43.34826604833622,104,5296743,0,2018-01-01
3805,-22.969652868346863,-43.18901675426221,365,5297470,1,2018-03-17
3806,-22.916385883281723,-43.18213416818518,88,5299138,4,2018-02-14
3807,-22.96383833717588,-43.17922307081815,353,5304365,6,2018-03-21
3808,-23.008604207154374,-43.32349502520244,133,5304579,10,2018-02-14
3809,-23.0093601888885,-43.35916713672577,0,5306680,0,2016-08-21
3810,-22.967109067488582,-43.18240195625168,365,5312679,0,2016-08-18
3811,-22.98230892367832,-43.220101948913445,358,5315661,0,2018-02-14
3812,-22.916433022375674,-43.18850464976743,276,5325370,0,2017-10-17
3813,-22.949149237590568,-43.18086956815301,175,5329154,13,2018-03-27
3814,-22.93835868870893,-43.20474071874877,90,5330372,0,2016-08-22
3815,-22.920964084273773,-43.1865253352176,288,5342745,0,2018-02-14
3816,-22.98560473558106,-43.46049513524056,347,5346785,0,2017-09-17
3817,-22.96583903542924,-43.17900146427801,256,5347800,0,2017-03-07
3818,-22.97656141815208,-43.19060923990455,132,5350028,31,2018-04-02
3819,-22.931728687368537,-43.24215074271534,365,5353986,0,2015-08-01
3820,-22.97353970805251,-43.188210029607376,348,5360155,8,2017-12-29
3821,-22.948595335011863,-43.18532399658866,248,5375087,19,2018-03-22
3822,-22.97888946252688,-43.41603056868161,343,5375457,8,2018-02-13
3823,-22.981499328964173,-43.46426783519234,365,5383439,0,2016-06-15
3824,-23.02575904226838,-43.498331195559295,364,5391807,2,2017-09-15
3825,-22.983644137593267,-43.19081392408367,364,5400511,0,2018-02-14
3826,-22.917986264390425,-43.18153214827253,346,5401544,22,2018-01-18
3827,-22.93597589671942,-43.198753708586125,202,5402875,37,2018-04-08
3828,-22.9754266497104,-43.18947312562668,82,5410001,5,2018-03-21
3829,-22.98437825830597,-43.19036517519351,353,5411026,4,2018-01-03
3830,-22.96826474875268,-43.42831815802401,356,5411959,1,2017-09-16
3831,-22.98279476646613,-43.19287787536075,345,5428621,1,2018-04-01
3832,-22.9842447798321,-43.18984880562405,71,5429243,3,2018-02-14
3833,-22.90239001660867,-43.2254279384423,363,5429684,0,2018-03-22
3834,-22.93239796098088,-43.19575509746738,215,5434466,0,2016-05-26
3835,-22.984689552649005,-43.19019124327341,365,5439975,1,2018-01-06
3836,-22.982483496424937,-43.21316673933859,364,5443438,1,2018-02-14
3837,-23.002686986629257,-43.328242750560726,364,5453144,0,2018-02-13
3838,-22.96323126888141,-43.17733899765973,360,5455725,12,2018-04-02
3839,-22.98328962764169,-43.21322643096576,164,5465856,6,2018-03-27
3840,-22.934505636279123,-43.2448275421132,90,5466390,3,2018-03-22
3841,-22.998601691498926,-43.37707796443685,365,5467331,1,2017-09-25
3842,-22.97447010560836,-43.19226985699309,123,5473270,6,2017-09-25
3843,-22.982645054179848,-43.20346920493274,0,5474567,0,2016-02-09
3844,-22.982739437191032,-43.19162064799867,31,5480544,10,2017-11-09
3845,-22.9806920681725,-43.19978324286279,365,5486614,1,2018-02-14
3846,-22.98678115306418,-43.20743967417729,292,5488544,0,2017-01-06
3847,-22.97380541219752,-43.18889632524287,0,5494517,0,2018-02-07
3848,-22.980549076603296,-43.20011723422406,270,5503931,14,2018-03-29
3849,-22.963258448053004,-43.173638559080565,0,5506003,2,2018-02-14
3850,-22.96622568094468,-43.17430404832138,44,5507135,26,2018-03-30
3851,-22.97306205905875,-43.19202302886979,238,5509062,0,2018-02-14
3852,-22.92411504062944,-43.18894901050096,157,5511528,1,2018-04-01
3853,-22.98176633391196,-43.20309245653908,0,5512011,0,2017-07-01
3854,-22.919469184119222,-43.18678153682522,364,5512191,3,2018-02-14
3855,-22.986419603736888,-43.19194885492201,270,5519794,4,2018-02-21
3856,-22.94034050038549,-43.17599378679476,358,5522918,0,2016-08-21
3857,-22.94541881997378,-43.18337529280666,365,5523168,2,2018-02-14
3858,-23.009471787689428,-43.36300587257328,365,5524084,-1,2018-01-01
3859,-22.96922577739565,-43.185187864250366,315,5529860,2,2018-04-07
3860,-22.9764246676466,-43.19135593098664,287,5535431,4,2018-03-29
3861,-22.98372204712389,-43.19264154463152,365,5546425,1,2017-11-08
3862,-22.97688565974396,-43.18977769098152,365,5547350,2,2018-02-06
3863,-22.916629528368336,-43.18826350057249,365,5554583,0,2018-02-15
3864,-22.95955408809772,-43.2095346050543,365,5556489,1,2018-01-05
3865,-22.959616955984167,-43.200472859139104,327,5561955,3,2018-04-02
3866,-22.979243455307813,-43.19048030615758,326,5565894,18,2018-04-01
3867,-22.985874698556955,-43.20921600623182,365,5569417,0,2016-08-15
3868,-22.98491023803664,-43.22717328387725,362,5577775,0,2016-07-11
3869,-22.983424522532548,-43.30436684629984,103,5579581,0,2016-02-17
3870,-22.982274088761763,-43.211128272818414,90,5585027,4,2016-02-12
3871,-22.964910421463912,-43.17772049881005,230,5592337,3,2018-02-15
3872,-22.981290889900382,-43.1953543982258,55,5596899,0,2018-02-16
3873,-22.967610414624875,-43.20340048974381,364,5598582,1,2018-01-03
3874,-22.96249584723536,-43.16721368644481,322,5606630,15,2018-04-01
3875,-22.984034660294125,-43.1946667917584,89,5611140,1,2018-02-15
3876,-22.9711133552786,-43.18520330426913,355,5611566,2,2018-04-01
3877,-22.986392232288186,-43.19517288719688,356,5616158,7,2018-02-18
3878,-22.980897830513,-43.219280571670325,365,5619820,1,2016-08-14
3879,-22.980994994367844,-43.21739951202415,325,5619821,4,2018-03-03
3880,-22.979193302366003,-43.18927823660516,365,5620081,3,2018-03-20
3881,-22.98503956170761,-43.19472220535279,365,5625558,1,2018-03-10
3882,-22.98347503030564,-43.21842554574775,365,5627071,0,2018-02-14
3883,-22.949521408291425,-43.16051246460154,364,5635583,0,2015-08-07
3884,-22.98139196740902,-43.19357638774714,90,5636682,1,2015-04-13
3885,-22.984229523427327,-43.19593522145165,364,5636862,0,2018-02-16
3886,-22.96612430482267,-43.18896554222052,257,5637081,1,2018-02-14
3887,-23.02605138498336,-43.55401033397284,291,5642260,1,2017-01-25
3888,-23.005206003310587,-43.29766848789391,364,5650052,0,2016-05-29
3889,-22.980700306055,-43.19173105353357,269,5652858,1,2018-01-21
3890,-22.98604457387496,-43.18959668448729,365,5661568,1,2016-09-01
3891,-22.96645202693508,-43.18334555929293,365,5681819,0,2017-10-15
3892,-22.998647730996424,-43.4212321864494,360,5682609,0,2018-03-05
3893,-22.98571291639499,-43.18841423872356,89,5683528,0,2018-02-17
3894,-22.97096351971396,-43.18749042819571,364,5683748,0,2015-04-06
3895,-23.00494705939224,-43.34122715607413,364,5684986,13,2018-01-21
3896,-22.957826436183872,-43.18213887786891,296,5696044,3,2018-03-30
3897,-22.97710178716164,-43.19154035176488,182,5701385,2,2018-03-19
3898,-22.92308398280109,-43.1890601147514,179,5702638,0,2018-04-09
3899,-22.924018306051856,-43.18760618250244,365,5702647,0,2016-09-21
3900,-22.980735495156416,-43.20534470315734,365,5703125,0,2016-01-07
3901,-22.982000657422763,-43.20325533494765,70,5707697,3,2017-09-15
3902,-22.924417342427585,-43.18138802052638,365,5716883,2,2017-02-25
3903,-23.01164342288016,-43.39121079038429,364,5718021,0,2016-08-15
3904,-22.965685230433746,-43.21892798706393,365,5723561,3,2018-02-13
3905,-22.98419937421516,-43.19848162484917,85,5724099,18,2018-03-13
3906,-22.981331220826192,-43.19039091214328,363,5724686,1,2018-01-31
3907,-22.96496880705167,-43.19285701838217,365,5737286,0,2018-02-14
3908,-22.98548394994139,-43.232090001185895,363,5739508,4,2018-03-05
3909,-22.98248612417642,-43.21539990346881,289,5747757,2,2018-03-20
3910,-22.937197608350868,-43.19266334762843,250,5756125,2,2018-03-11
3911,-22.915927715726067,-43.18348584604193,173,5757334,3,2018-03-11
3912,-22.970835263165437,-43.18617919234726,353,5762295,10,2017-11-24
3913,-22.983936270304387,-43.19182819365812,316,5770401,9,2018-04-02
3914,-22.965005755572307,-43.176139522652576,365,5772651,1,2018-02-14
3915,-23.01130624686525,-43.37170761461562,365,5774258,1,2018-01-01
3916,-22.985515193728368,-43.19435592950431,365,5774499,0,2016-08-21
3917,-22.92474677097586,-43.18857107345622,365,5777808,4,2017-12-30
3918,-22.939703852834228,-43.18138372666306,353,5782741,2,2018-03-30
3919,-22.9691175899724,-43.39035408957976,365,5782907,0,2015-06-28
3920,-22.943946072164916,-43.33928541213336,0,5783696,0,2016-08-11
3921,-22.98387892891789,-43.19361636874119,365,5784006,0,2017-01-02
3922,-22.96769469958868,-43.18250215876326,205,5785450,5,2018-04-05
3923,-22.945222884975045,-43.18992224222056,365,5794177,0,2016-02-10
3924,-22.98651376633589,-43.229060874933786,365,5797419,0,2016-03-17
3925,-22.963111522669223,-43.178196846577855,365,5797500,0,2016-08-21
3926,-23.009062694564847,-43.438207318864926,365,5803952,0,2016-08-21
3927,-22.98662489001448,-43.35796683379523,85,5809429,0,2016-08-21
3928,-22.977576601738495,-43.19285656526737,175,5810483,1,2018-02-20
3929,-22.98600747422667,-43.22068811871957,103,5811455,0,2016-08-22
3930,-23.00981234873527,-43.35713332585941,327,5814254,9,2018-04-09
3931,-22.97049427189582,-43.18613793250339,0,5814946,0,2016-08-21
3932,-22.92504700156988,-43.17493520413778,271,5822043,4,2017-05-01
3933,-22.966606623614013,-43.1772062212646,352,5825027,29,2018-04-09
3934,-22.97195375582472,-43.39787606677577,364,5825304,0,2015-09-28
3935,-23.015297714826374,-43.449414667853326,358,5825749,0,2016-08-21
3936,-23.00796029310344,-43.43177965494132,90,5831912,0,2015-11-03
3937,-22.9461596698652,-43.189382001449,358,5837343,7,2018-03-30
3938,-22.98519080522811,-43.22163541817383,362,5838620,1,2018-01-02
3939,-23.001340113846368,-43.38936255842063,365,5850776,0,2017-09-18
3940,-22.929274281936024,-43.174686326943394,0,5851365,0,2016-03-30
3941,-23.02823017916522,-43.47597983075168,365,5861825,0,2016-08-23
3942,-23.009000672094118,-43.35828150567045,360,5874459,20,2018-03-25
3943,-22.950332460318908,-43.1826980700157,165,5880058,0,2018-02-17
3944,-22.96566002052325,-43.17691964570918,365,5882046,0,2016-02-07
3945,-22.981138489624183,-43.19398800411556,106,5882520,22,2018-04-05
3946,-22.97806023087148,-43.229373002788144,0,5883418,0,2018-01-04
3947,-22.984296682815664,-43.19461116453577,365,5893692,0,2017-11-06
3948,-22.98465518039384,-43.19820895528108,331,5903248,14,2018-03-26
3949,-22.930193055387317,-43.18689352222824,363,5910321,0,2018-02-14
3950,-22.966979326704077,-43.17799567485343,321,5910876,62,2018-03-28
3951,-22.920742348255875,-43.18903335833209,363,5911806,0,2016-08-28
3952,-22.93640293715618,-43.17590223195371,0,5913484,0,2017-03-01
3953,-23.004877189693087,-43.35022492245126,361,5914980,3,2016-08-21
3954,-22.97543748429682,-43.23608657180539,0,5915164,0,2017-12-31
3955,-22.971982453300225,-43.18878382781081,179,5915603,4,2018-03-10
3956,-22.97324800212238,-43.22835447257726,364,5916271,2,2018-02-14
3957,-22.96699055333869,-43.19095310827493,0,5930746,0,2016-02-11
3958,-22.9840503851889,-43.19389466816798,364,5931647,0,2017-09-25
3959,-22.98382713709355,-43.195093655164136,355,5931982,2,2018-02-28
3960,-22.97096500995767,-43.187598834694825,98,5934194,3,2018-03-27
3961,-23.011016314032325,-43.35634321167616,354,5941616,1,2017-04-08
3962,-23.0085764824563,-43.35210580524359,364,5943149,0,2016-04-04
3963,-22.89079777976669,-43.32606070282076,363,5944850,0,2017-01-18
3964,-22.97130917276236,-43.190893240212326,365,5944871,0,2017-09-25
3965,-22.985244259679163,-43.22627733631996,365,5964038,0,2017-03-01
3966,-22.986130437516,-43.23856454582671,365,5965744,0,2016-08-18
3967,-22.97289609909886,-43.19104475882607,176,5968373,2,2018-03-16
3968,-22.98335455943496,-43.19302684868629,14,5970794,0,2017-06-25
3969,-23.011252177500115,-43.31962019965847,352,5978346,8,2018-03-11
3970,-22.9849130537931,-43.21860357863961,0,5990535,23,2017-04-02
3971,-22.9854305405553,-43.20853645216449,89,5990553,0,2016-04-11
3972,-22.96416517531983,-43.1779593162848,364,5998328,0,2017-09-27
3973,-22.984870613985084,-43.20367281619975,169,6005764,5,2017-09-04
3974,-22.9831916502366,-43.18994132824172,225,6013701,19,2017-12-08
3975,-22.96263952988265,-43.17407539826459,352,6015793,25,2018-04-10
3976,-23.022313157524604,-43.489064359765536,365,6016527,0,2016-08-19
3977,-22.924466263288927,-43.17463376015894,364,6019797,0,2016-02-14
3978,-22.91760560025663,-43.18142455224986,343,6026202,19,2018-04-09
3979,-23.031417662370348,-43.47193938463204,358,6026353,8,2018-04-05
3980,-23.009136941547723,-43.44295105845768,365,6031416,1,2018-02-14
3981,-22.98104231164393,-43.202781942131246,365,6037959,0,2016-02-11
3982,-23.00908466959053,-43.32178262119257,365,6039756,0,2017-09-24
3983,-23.01082134053407,-43.34493492726717,178,6050140,0,2016-04-06
3984,-22.983013755960076,-43.2092132665081,363,6052033,2,2018-01-02
3985,-22.94854979783744,-43.18539731606745,0,6052592,0,2017-08-24
3986,-22.9178867601552,-43.18763981607201,90,6054101,1,2018-02-13
3987,-22.981766814059306,-43.190512667317954,348,6064724,23,2017-01-02
3988,-22.98711531146367,-43.19773887750714,88,6065281,2,2016-12-19
3989,-22.9789174019195,-43.41500416024667,364,6075149,1,2017-09-24
3990,-22.9830074349842,-43.19007202468325,0,6077220,0,2015-09-22
3991,-22.979650653400345,-43.19094428527061,363,6090147,0,2016-08-19
3992,-22.96927483292719,-43.38376343003495,365,6090831,1,2017-11-20
3993,-22.982033087190665,-43.19514331062528,47,6091854,0,2016-11-03
3994,-22.96980443996881,-43.182862943874014,166,6100696,24,2018-03-25
3995,-22.96402813977476,-43.17596543338962,277,6107863,23,2018-03-26
3996,-22.885372942767663,-43.28981861110287,363,6108089,0,2016-02-28
3997,-22.94194640134437,-43.17490822917114,348,6109607,0,2015-08-16
3998,-22.89965795282757,-43.29278163446803,358,6114499,0,2016-08-18
3999,-22.959501279164314,-43.19763884912912,365,6127903,0,2018-02-17
4000,-22.981188626565807,-43.21549863275204,365,6131102,0,2018-03-28
4001,-22.984334311813765,-43.21069106862092,214,6133353,8,2018-04-01
4002,-22.98405457354464,-43.19139116147408,49,6134094,2,2018-04-08
4003,-22.96879291569752,-43.41669892383919,0,6144228,0,2016-08-18
4004,-22.812751403021338,-43.21185623048004,288,6163307,0,2016-12-19
4005,-23.00966999589851,-43.36732742981987,180,6169236,0,2018-02-21
4006,-23.00703448989529,-43.30941487055956,362,6170510,0,2017-09-25
4007,-22.98610123754873,-43.19996029915961,84,6176834,1,2018-04-06
4008,-22.97468352878253,-43.192110933712975,303,6183618,3,2018-03-10
4009,-22.981150274839557,-43.18953705144848,262,6192563,10,2017-05-27
4010,-22.98109755622271,-43.19050657086419,276,6197903,0,2016-05-30
4011,-22.97634097260336,-43.19195325673181,182,6200690,9,2018-04-01
4012,-23.011442281801152,-43.4479865616272,356,6202304,8,2017-09-26
4013,-22.98623218535484,-43.20002009795065,365,6213104,1,2018-02-18
4014,-22.94095210323544,-43.19436487248432,235,6213303,2,2016-08-22
4015,-22.96826546071965,-43.39608826964469,363,6213958,0,2016-09-18
4016,-22.941479610310957,-43.19261841854895,235,6216029,2,2017-01-03
4017,-22.943039042288227,-43.193127734289575,340,6216093,8,2018-03-12
4018,-22.96843212069598,-43.1815621924796,344,6224324,0,2017-02-18
4019,-23.006461612258946,-43.44381264000183,365,6228055,0,2018-03-02
4020,-22.98572458877732,-43.19302346982324,286,6231448,3,2018-04-09
